:START_ID(Tag),:END_ID(Concept)
shoot,/c/en/shoot/n/a_solid_missile_discharged_from_a_firearm
shoot,/c/en/shoot/v/throw_dice_as_in_a_crap_game
shoot,/c/en/shoot
shoot,/c/en/shoot/v/cause_a_sharp_and_sudden_pain_in
shoot,/c/en/shoot/n/sports_equipment_consisting_of_a_heavy_metal_ball_used_in_the_shot_put
shoot,/c/en/shoot/v/variegate_by_interweaving_weft_threads_of_different_colors
shoot,/c/en/shoot/v/throw_or_propel_in_a_specific_direction_or_towards_a_specific_objective
shoot,/c/en/shoot/v/hit_with_a_missile_from_a_weapon
shoot,/c/en/shoot/n/an_explosive_charge_used_in_blasting
shoot,/c/en/shoot/n/a_chance_to_do_something
shoot,/c/en/shoot/v/produce_buds_branches_or_germinate
shoot,/c/en/shoot/v/kill_by_firing_a_missile
shoot,/c/en/shoot/n/killing_someone_by_gunfire
shoot,/c/en/shoot/n/a_new_branch
shoot,/c/en/shoot//visual_image_recording
shoot,/c/en/shoot/v/score
shun,/c/en/shun
shun,/c/en/shun/v/avoid_and_stay_away_from_deliberately
sila,/c/en/sila
silent,/c/en/silent/a/marked_by_absence_of_sound
silent,/c/en/silent/a
silent,/c/en/silent
silent,/c/en/silent/a/having_a_frequency_below_or_above_the_range_of_human_audibility
silent,/c/en/silent/a/not_made_to_sound
silent,/c/en/silent/a/implied_by_or_inferred_from_actions_or_statements
silent,/c/en/silent/n/that_which_is_silent
silent,/c/en/silent/n
singer,/c/en/singer/n/united_states_writer_of_yiddish_stories_and_novels
singer,/c/en/singer/n/united_states_inventor_of_an_improved_chain_stitch_sewing_machine
singer,/c/en/singer/n/a_person_who_sings
singer,/c/en/singer
single,/c/en/single/a/having_uniform_application
single,/c/en/single//phonograph_record_45
single,/c/en/single/a/single
single,/c/en/single/a
single,/c/en/single/v
single,/c/en/single/v/hit_a_single
single,/c/en/single
single,/c/en/single/n
single,/c/en/single/n/tennis_played_with_one_person_on_each_side
single,/c/en/single//one_dollar_bill_us
single,/c/en/single/n/badminton_played_with_one_person_on_each_side
single,/c/en/single/a/existing_alone_or_consisting_of_one_entity_or_part_or_aspect_or_individual
single,/c/en/single/a/not_divided_among_or_brought_to_bear_on_more_than_one_object_or_objective
single,/c/en/single/a/used_of_flowers_having_usually_only_one_row_or_whorl_of_petals
single,/c/en/single/n/a_base_hit_on_which_the_batter_stops_safely_at_first_base
sitar,/c/pt/sitar
sitar,/c/fr/sitar
sitar,/c/pl/sitar
sitar,/c/de/sitar/n
sitar,/c/de/sitar
sitar,/c/en/sitar/n
sitar,/c/en/sitar/n/musical_instrument
sitar,/c/en/sitar/n/a_stringed_instrument_of_india
sitar,/c/en/sitar
sketch,/c/en/sketch/n/short_descriptive_summary
sketch,/c/en/sketch/n/preliminary_drawing_for_later_elaboration
sketch,/c/de/sketch
sketch,/c/en/sketch/n/album
sketch,/c/en/sketch/n/rough_design_or_draft
sketch,/c/en/sketch/v/to_create_a_sketch
sketch,/c/de/sketch/n
sketch,/c/nl/sketch/n
sketch,/c/en/sketch/n/a_brief_literary_description
sketch,/c/en/sketch
sketch,/c/en/sketch/v/describe_roughly_or_briefly_or_give_the_main_points_or_summary_of
sketch,/c/en/sketch/v/make_a_sketch_of
sketch,/c/it/sketch/n
sketch,/c/en/sketch/n/quick_freehand_drawing
sketch,/c/en/sketch/n
sketch,/c/fr/sketch/n
skrillex,/c/en/skrillex
sky,/c/en/sky/n/the_atmosphere_and_outer_space_as_viewed_from_the_earth
sky,/c/en/sky
slap,/c/en/slap/v/hit_with_something_flat_like_a_paddle_or_the_open_hand
slap,/c/en/slap/n/song
slap,/c/en/slap/r
slap,/c/en/slap
slap,/c/en/slap/n/a_blow_from_a_flat_object
slap,/c/en/slap/v
slap,/c/en/slap/n
slap,/c/en/slap/a
sleep,/c/en/sleep/v
sleep,/c/en/sleep/a
sleep,/c/en/sleep/v/be_asleep
sleep,/c/en/sleep/n/the_state_of_being_asleep
sleep,/c/en/sleep/n
sleep,/c/en/sleep/n/a_natural_and_periodic_state_of_rest_during_which_consciousness_of_the_world_is_suspended
sleep,/c/en/sleep
sleepy,/c/en/sleepy/a/ready_to_fall_asleep
sleepy,/c/en/sleepy/a
sleepy,/c/en/sleepy
slow,/c/en/slow/a/taking_a_long_time_to_move_a_short_distance
slow,/c/en/slow/a
slow,/c/en/slow/n
slow,/c/en/slow/v
slow,/c/en/slow/r/most_slowly
slow,/c/en/slow/a/acting_with_deliberation
slow,/c/en/slow/a/lacking_spirit
slow,/c/en/slow/a/indicating_a_time_earlier_than_the_correct_time
slow,/c/en/slow/v/cause_to_proceed_more_slowly
slow,/c/en/slow/v/become_slow_or_slower
slow,/c/en/slow
slow,/c/en/slow/a/at_a_slow_tempo
slow,/c/en/slow/r/more_slowly
slow,/c/en/slow/a/not_moving_quickly
sludgecore,/c/en/sludgecore
sludgecore,/c/en/sludgecore/n
smap,/c/en/smap
smoke,/c/en/smoke
smoke,/c/en/smoke/n/a_cloud_of_fine_particles_suspended_in_a_gas
smoke,/c/en/smoke/n/the_act_of_smoking_tobacco_or_other_substances
smoke,/c/en/smoke/v/inhale_and_exhale_smoke_from_cigarettes_cigars_pipes
smoke,/c/en/smoke/n/a_hot_vapor_containing_fine_particles_of_carbon_being_produced_by_combustion
smoke,/c/en/smoke/a/emitting_smoke_in_great_volume
smoke,/c/en/smoke/a/dried_and_cured_by_hanging_in_wood_smoke
smoke,/c/en/smoke/n/an_indication_of_some_hidden_activity
smoke,/c/en/smoke/n/something_with_no_concrete_substance
smooth,/c/en/smooth/n
smooth,/c/en/smooth/v/free_from_obstructions
smooth,/c/en/smooth/a/of_motion_that_runs_or_flows_or_proceeds_without_jolts_or_turbulence
smooth,/c/en/smooth/n/the_act_of_smoothing
smooth,/c/en/smooth/a/made_smooth_by_ironing
smooth,/c/en/smooth/v
smooth,/c/en/smooth
smooth,/c/en/smooth/a
smooth,/c/en/smooth/a/having_a_surface_free_from_roughness_or_bumps_or_ridges_or_irregularities
smooth,/c/en/smooth/a/lacking_obstructions_or_difficulties
smooth,/c/en/smooth/v/make_smooth_or_smoother_as_if_by_rubbing
smooth,/c/en/smooth/a/of_the_margin_of_a_leaf_shape
soft,/c/en/soft/a/yielding_readily_to_pressure_or_weight
soft,/c/en/soft/a/relatively_low_in_volume
soft,/c/en/soft/a/out_of_condition
soft,/c/en/soft/a/not_brilliant_or_glaring
soft,/c/en/soft
soft,/c/en/soft/a/compassionate_and_kind
soft,/c/en/soft/a/of_speech_sounds
soft,/c/en/soft/a/falling_or_likely_to_fall_in_value
soft,/c/en/soft/a/transmitted_from_a_broad_light_source_or_reflected
soft,/c/en/soft/a/using_evidence_not_readily_amenable_to_experimental_verification_or_refutation
soft,/c/en/soft/a
soft,/c/en/soft/a/giving_way_under_pressure
soft,/c/en/soft/a/willing_to_negotiate_and_compromise
soft,/c/en/soft/a/not_protected_against_attack
soft,/c/en/soft/a/of_a_sound
softbank,/c/en/softbank
solo,/c/fr/solo
solo,/c/ro/solo
solo,/c/en/solo
solo,/c/en/solo/n/a_b_quintanilla_song
solo,/c/es/solo/a
solo,/c/en/solo/v/fly_alone_without_a_co_pilot_or_passengers
solo,/c/en/solo/v/perform_a_piece_written_for_a_single_instrument
solo,/c/en/solo/n/a_flight_in_which_the_aircraft_pilot_is_unaccompanied
solo,/c/en/solo/n/a_musical_composition_for_one_voice_or_instrument
solo,/c/en/solo/a/composed_or_performed_by_a_single_voice_or_instrument
solo,/c/en/solo/n/tv_series
solo,/c/en/solo/n/any_activity_that_is_performed_alone_without_assistance
solo,/c/en/solo/a/without_a_companion_or_instructor
solo,/c/en/solo/v
solo,/c/en/solo/n/marvel_comics
solo,/c/en/solo/n/piece_of_music_for_one
solo,/c/en/solo/n
solo,/c/en/solo/n/1996_film
solo,/c/en/solo/n/soft_drink
solo,/c/en/solo/n/dc_talk_album
solo,/c/es/solo
solo,/c/en/solo/n/alsou_song
solo,/c/de/solo
solo,/c/roa-jer/solo
solo,/c/it/solo
solo,/c/sv/solo
solution,/c/en/solution/n/a_method_for_solving_a_problem
solution,/c/en/solution/n/a_homogeneous_mixture_of_two_or_more_substances
solution,/c/en/solution/n/a_statement_that_solves_a_problem_or_explains_how_to_solve_the_problem
solution,/c/en/solution
solution,/c/en/solution/n/the_set_of_values_that_give_a_true_statement_when_substituted_into_an_equation
solution,/c/en/solution/n/the_successful_action_of_solving_a_problem
song,/c/en/song/n
song,/c/en/song/n/a_distinctive_or_characteristic_sound
song,/c/en/song
song,/c/en/song/n/a_short_musical_composition_with_words
song,/c/en/song/n/the_act_of_singing
song,/c/en/song/n/a_very_small_sum
song,/c/en/song/n/rusko_album
sony,/c/pt/sony
sony,/c/en/sony/n
sony,/c/tr/sony
sony,/c/fi/sony
sony,/c/en/sony/n/an_international_electronics_and_media_company_based_in_tokyo_japan
sony,/c/en/sony
sony,/c/es/sony
soprano,/c/en/soprano
soprano,/c/en/soprano/n/the_highest_female_voice
soprano,/c/en/soprano/n/a_female_singer
soprano,/c/en/soprano/n/the_pitch_range_of_the_highest_female_voice
soprano,/c/en/soprano/n
soprano,/c/es/soprano/n
soprano,/c/en/soprano/n/person
soprano,/c/en/soprano/a/having_or_denoting_a_high_range
soul,/c/pl/soul/n
soul,/c/en/soul/n/the_immaterial_part_of_a_person
soul,/c/en/soul/n/deep_feeling_or_emotion
soul,/c/en/soul/n
soul,/c/en/soul/n/the_human_embodiment_of_something
soul,/c/en/soul
soul,/c/en/soul/n/a_secular_form_of_gospel_that_was_a_major_black_musical_genre_in_the_1960s_and_1970s
sound,/c/en/sound/a/financially_secure_and_safe
sound,/c/en/sound/n/a_large_ocean_inlet_or_deep_bay
sound,/c/en/sound/n/mechanical_vibrations_transmitted_by_an_elastic_medium
sound,/c/en/sound/n/the_subjective_sensation_of_hearing_something
sound,/c/en/sound/v
sound,/c/en/sound/a/thorough
sound,/c/en/sound/n/the_sudden_occurrence_of_an_audible_event
sound,/c/en/sound/a/free_from_moral_defect
sound,/c/en/sound/v/make_a_certain_noise_or_sound
sound,/c/en/sound/n
sound,/c/en/sound/v/cause_to_sound
sound,/c/en/sound/v/announce_by_means_of_a_sound
sound,/c/en/sound/v/give_off_a_certain_sound_or_sounds
sound,/c/en/sound/n/the_particular_auditory_effect_produced_by_a_given_cause
sound,/c/en/sound/a/in_good_condition
sound,/c/en/sound/n/a_device_for_making_soundings
sound,/c/en/sound/a/having_volume_or_deepness
sound,/c/en/sound
sound design,/c/en/sound_design
soundscape,/c/en/soundscape/n
soundscape,/c/en/soundscape/n/new_zealand_festival
soundscape,/c/en/soundscape
soundtrack,/c/en/soundtrack/n/a_narrow_strip_running_down_a_movie_film_that_carries_the_recorded_sound_in_synchronization_with_the_pictures
soundtrack,/c/en/soundtrack/n/a_recording_of_such_music_for_sale
soundtrack,/c/en/soundtrack/n/sound_recording_on_a_narrow_strip_of_a_motion_picture_film
soundtrack,/c/en/soundtrack/n
soundtrack,/c/de/soundtrack
soundtrack,/c/en/soundtrack/n/the_sound_especially_the_music_component_of_a_movie
soundtrack,/c/fi/soundtrack
soundtrack,/c/en/soundtrack
space,/c/en/space/n/a_blank_area
space,/c/en/space/n/an_empty_area
space,/c/en/space/n/an_area_reserved_for_some_particular_purpose
space,/c/en/space/n/the_unlimited_expanse_in_which_everything_is_located
space,/c/en/space//area
space,/c/en/space/n/the_property_possessed_by_an_array_of_things_that_have_space_between_them
space,/c/en/space/n/one_of_the_areas_between_or_below_or_above_the_lines_of_a_musical_staff
space,/c/en/space/n/a_blank_character_used_to_separate_successive_words_in_writing_or_printing
space,/c/en/space
space,/c/en/space/v/place_at_intervals
space,/c/en/space/n
space,/c/en/space/a/arranged_with_spaces_between
spacy,/c/en/spacy/a
spacy,/c/en/spacy
spc,/c/en/spc
specter,/c/en/specter/n/battlestar_galactica
specter,/c/en/specter/n/film
specter,/c/en/specter/n
specter,/c/en/specter
speedcore,/c/en/speedcore/n
speedcore,/c/en/speedcore
spirituality,/c/en/spirituality/n/concern_with_things_of_the_spirit
spirituality,/c/en/spirituality/n
spirituality,/c/en/spirituality
stanley clarke,/c/en/stanley_clarke
stanley clarke,/c/en/stanley_clarke/n/swimmer
stanley clarke,/c/en/stanley_clarke/n/album
stanley clarke,/c/en/stanley_clarke/n/businessman
still,/c/en/still//still_image
still,/c/en/still/r/without_moving_or_making_a_sound
still,/c/en/still/r/to_an_even_greater_degree
still,/c/en/still/a/not_moving
still,/c/en/still/v
still,/c/en/still/n
still,/c/en/still/a/not_sparkling
still,/c/en/still/a
still,/c/en/still/v/make_motionless
still,/c/en/still/n/a_static_photograph
still,/c/en/still/a/free_from_noticeable_current
still,/c/en/still/v/lessen_the_intensity_of_or_calm
still,/c/en/still
still,/c/en/still/n/an_apparatus_used_for_the_distillation_of_liquids
still,/c/en/still/r/with_reference_to_action_or_condition
still,/c/en/still/a/used_of_pictures
storytelling,/c/en/storytelling/n/belle_sebastian_album
storytelling,/c/en/storytelling/n/jean_luc_ponty_album
storytelling,/c/en/storytelling/n/belle_and_sebastian_album
storytelling,/c/en/storytelling/n/film
storytelling,/c/en/storytelling/n/album
storytelling,/c/en/storytelling/n
storytelling,/c/en/storytelling
stray,/c/en/stray/v/to_wander_from_company_or_from_proper_limits
stray,/c/en/stray/a
stray,/c/en/stray/v/figuratively_to_err
stray,/c/en/stray/v/to_wander_from_a_direct_course
stray,/c/en/stray/n/song
stray,/c/en/stray/a/unable_to_find_your_way
stray,/c/en/stray/v
stray,/c/en/stray/n/law_order_criminal_intent_episode
stray,/c/en/stray/n
stray,/c/en/stray
stray,/c/en/stray/a/having_no_home_or_having_wandered_away_from_home
stray,/c/en/stray/n/an_animal_that_has_strayed
stray,/c/en/stray/v/wander_from_a_direct_course_or_at_random
style,/c/en/style/n
style,/c/en/style/v/make_consistent_with_certain_rules_of_style
style,/c/en/style/n/the_narrow_elongated_part_of_the_pistil_between_the_ovary_and_the_stigma
style,/c/en/style/n/a_slender_bristlelike_or_tubular_process
style,/c/en/style/v/make_consistent_with_a_certain_fashion_or_style
style,/c/en/style
style,/c/en/style//trend
style,/c/en/style/n/magazine
style,/c/en/style/a
style,/c/en/style/n/tv_series
style,/c/en/style/n/editorial_directions_to_be_followed_in_spelling_and_punctuation_and_capitalization_and_typographical_display
style,/c/en/style//style_flower_part
style,/c/en/style/v/designate_by_an_identifying_term
style,/c/en/style/n/a_particular_kind
subsonica,/c/en/subsonica
suicide,/c/en/suicide/v
suicide,/c/en/suicide/n
suicide,/c/en/suicide/n/a_person_who_kills_himself_intentionally
suicide,/c/en/suicide/n/the_act_of_killing_yourself
suicide,/c/en/suicide
summer,/c/en/summer/n/the_warmest_season_of_the_year
summer,/c/en/summer
summer,/c/en/summer/n/the_period_of_finest_development_happiness_or_beauty
summer,/c/en/summer/v/spend_the_summer
summer,/c/en/summer/n
sunday,/c/en/sunday
sunday,/c/en/sunday/n/australian_tv_program
sunday,/c/en/sunday/r/on_sunday
sunday,/c/en/sunday/n/first_day_of_the_week
sunday,/c/en/sunday/n/united_states_evangelist
sunday,/c/en/sunday/n
superfan,/c/en/superfan
superfan,/c/en/superfan/n
swank,/c/en/swank/a/imposingly_fashionable_and_elegant
swank,/c/sco/swank
swank,/c/en/swank/a
swank,/c/en/swank/v
swank,/c/en/swank/n
swank,/c/en/swank
sweat,/c/en/sweat/n
sweat,/c/en/sweat/a
sweat,/c/en/sweat
sweat,/c/en/sweat/v/excrete_perspiration_through_the_pores_in_the_skin
sweat,/c/en/sweat/n/condensation_of_moisture_on_a_cold_surface
sweden,/c/en/sweden/n/a_scandinavian_kingdom_in_the_eastern_part_of_the_scandinavian_peninsula
sweden,/c/en/sweden
sweden,/c/en/sweden/n
swedish,/c/en/swedish/a
swedish,/c/en/swedish
swedish,/c/en/swedish/a/of_or_relating_to_or_characteristic_of_sweden_or_its_people_or_culture_or_language
swedish,/c/en/swedish/n/a_scandinavian_language_that_is_the_official_language_of_sweden_and_one_of_two_official_languages_of_finland
swedish,/c/en/swedish/n
swiss,/c/en/swiss/n
swiss,/c/en/swiss/v
swiss,/c/en/swiss/a/of_or_relating_to_switzerland_or_its_people_or_culture
swiss,/c/en/swiss/n/the_natives_or_inhabitants_of_switzerland
swiss,/c/en/swiss/a
swiss,/c/en/swiss
swiss,/c/en/swiss//swiss_cheese
swiss,/c/en/swiss/n/people
symphony,/c/en/symphony/n/mbta_station
symphony,/c/en/symphony/n
symphony,/c/en/symphony/n/album
symphony,/c/en/symphony/n/a_long_and_complex_sonata_for_symphony_orchestra
symphony,/c/en/symphony
synth,/c/en/synth/n
synth,/c/en/synth/n/video_game
synth,/c/en/synth
synthesizer,/c/en/synthesizer/n/an_electronic_instrument_that_generates_and_modifies_sounds_electronically_and_can_imitate_a_variety_of_other_musical_instruments
synthesizer,/c/de/synthesizer/n
synthesizer,/c/en/synthesizer/n
synthesizer,/c/en/synthesizer/n/album
synthesizer,/c/en/synthesizer
synthwave,/c/en/synthwave
syracuse,/c/fr/syracuse
syracuse,/c/en/syracuse/n/city_and_port_in_the_province_of_syracuse
syracuse,/c/en/syracuse
syracuse,/c/en/syracuse/n/city_in_new_york_state
syracuse,/c/de/syracuse
syracuse,/c/en/syracuse/n/a_city_in_southeastern_sicily_that_was_founded_by_corinthians_in_the_8th_century_bc
syracuse,/c/en/syracuse/n/the_athenian_siege_of_syracuse_was_eventually_won_by_syracuse
syracuse,/c/en/syracuse/n/province_sicily
syracuse,/c/en/syracuse/n
syracuse,/c/en/syracuse/n/the_roman_siege_of_syracuse_was_eventually_won_by_the_romans_who_sacked_the_city
syracuse,/c/en/syracuse/n/a_city_in_central_new_york
syria,/c/la/syria
syria,/c/en/syria/n
syria,/c/en/syria
syria,/c/en/syria/n/an_asian_republic_in_the_middle_east_at_the_east_end_of_the_mediterranean
sytrus,/c/en/sytrus
t'ai chi,/c/en/t'ai_chi/n/a_chinese_system_of_slow_meditative_physical_exercise_designed_for_relaxation_and_balance_and_health
takahiro,/c/en/takahiro
takuya,/c/en/takuya/n/singer
takuya,/c/en/takuya
talker,/c/en/talker/n
talker,/c/en/talker
tallahassee,/c/en/tallahassee/n/capital_of_the_state_of_florida
tallahassee,/c/en/tallahassee
tallahassee,/c/en/tallahassee/n
tallahassee,/c/en/tallahassee/n/amtrak_station
tallahassee,/c/en/tallahassee/n/album
tallahassee,/c/en/tallahassee/n/the_office
tallahassee,/c/en/tallahassee/n/once_upon_a_time
tame,/c/en/tame/a/brought_from_wildness_into_a_domesticated_state
tame,/c/en/tame/v/correct_by_punishment_or_discipline
tame,/c/en/tame/v
tame,/c/en/tame/n/an_animal_trainer_who_tames_wild_animals
tame,/c/en/tame/a/brought_from_wildness
tame,/c/en/tame/a/flat_and_uninspiring
tame,/c/en/tame/v/to_become_tame
tame,/c/en/tame/a
tame,/c/en/tame/v/to_make_something_tame
tame,/c/en/tame/a/very_restrained_or_quiet
tame,/c/en/tame
tape,/c/en/tape/v/fasten_or_attach_with_tape
tape,/c/en/tape
tape,/c/en/tape//information_recording_process
tape,/c/en/tape/n/measuring_instrument_consisting_of_a_narrow_strip_marked_in_inches_or_centimeters_and_used_for_measuring_lengths
tape,/c/en/tape/n/the_finishing_line_for_a_foot_race
tape,/c/en/tape//magnetic_tape_cassette
tape,/c/en/tape/a/secured_or_held_in_place_by_tape
tape,/c/en/tape/n/a_recording_made_on_magnetic_tape
tape,/c/en/tape/n
tape,/c/en/tape/n/a_long_thin_piece_of_cloth_or_paper_as_used_for_binding_or_fastening
tape,/c/en/tape//magnetic_tape
tape,/c/en/tape/n/film
tape,/c/en/tape/a/recorded_on_tape
tape,/c/es/tape/n
tape,/c/nl/tape/n
tarantella,/c/fi/tarantella
tarantella,/c/it/tarantella
tarantella,/c/en/tarantella/n/film
tarantella,/c/en/tarantella/n/horse
tarantella,/c/en/tarantella/n/a_lively_whirling_italian_dance_for_two_persons
tarantella,/c/en/tarantella/n
tarantella,/c/en/tarantella/n/rapid_dance
tarantella,/c/en/tarantella/n/music_composed_in_six_eight_time_for_dancing_the_tarantella
tarantella,/c/en/tarantella
tech,/c/en/tech/n/smash
tech,/c/en/tech/n/river
tech,/c/en/tech
tech,/c/en/tech/n
tech house,/c/en/tech_house
techno,/c/fr/techno/n
techno,/c/en/techno/n/style_of_music
techno,/c/pl/techno
techno,/c/de/techno
techno,/c/cs/techno
techno,/c/es/techno
techno,/c/en/techno//musical_composition_techno
techno,/c/nl/techno
techno,/c/en/techno//techno_music
techno,/c/en/techno/n
techno,/c/en/techno/n/a_style_of_fast_heavy_electronic_dance_music_usually_without_vocals
techno,/c/en/techno
tempo,/c/sv/tempo
tempo,/c/pl/tempo
tempo,/c/en/tempo/n/music_number_of_beats_per_minute
tempo,/c/en/tempo/n/comics
tempo,/c/cs/tempo/n
tempo,/c/en/tempo/n
tempo,/c/en/tempo/n/magazine
tempo,/c/en/tempo/n/frequency_or_rate
tempo,/c/en/tempo/n/video_game
tempo,/c/en/tempo/n/car
tempo,/c/en/tempo
tempo,/c/sh/tempo/n
tempo,/c/nb/tempo
tempo,/c/nn/tempo
tempo,/c/en/tempo/n/the_rate_of_some_repeating_event
tempo,/c/en/tempo/n/the_speed_at_which_a_composition_is_to_be_played
territory,/c/en/territory/n/administrative_unit
territory,/c/en/territory/n/area_which_an_animal_defends
territory,/c/en/territory/n/large_tract_of_land
territory,/c/en/territory
territory,/c/en/territory/n
territory,/c/en/territory/n/the_geographical_area_under_the_jurisdiction_of_a_sovereign_state
territory,/c/en/territory/n/an_area_of_knowledge_or_interest
test,/c/en/test/v/determine_the_presence_or_properties_of
test,/c/en/test/v/put_to_the_test_as_for_its_quality_or_give_experimental_use_to
test,/c/en/test//experimenting
test,/c/de/test
test,/c/en/test
test,/c/en/test//academic_testing
test,/c/en/test/v/achieve_a_certain_score_or_rating_on_a_test
test,/c/en/test/n/the_act_of_undergoing_testing
test,/c/en/test/n/the_act_of_subjecting_to_experimental_test_in_order_to_determine_how_well_something_works
test,/c/en/test/n/any_standardized_procedure_for_measuring_sensitivity_or_memory_or_intelligence_or_aptitude_or_personality_etc
test,/c/en/test/n/the_act_of_testing_something
test,/c/en/test/n/an_examination_of_the_characteristics_of_something
test,/c/en/test/n
test,/c/en/test/v/undergo_a_test
test,/c/en/test/v/show_a_certain_characteristic_when_tested
test,/c/en/test/a/tested_and_proved_useful_or_correct
test,/c/en/test/a/tested_and_proved_to_be_reliable
test,/c/en/test/n/a_hard_outer_covering_as_of_some_amoebas_and_sea_urchins
textured,/c/en/textured/a
textured,/c/en/textured
textured,/c/en/textured/a/having_surface_roughness
that,/c/en/that
thc,/c/en/thc/n/band
thc,/c/en/thc
the,/c/en/the/r
the,/c/en/the/n/international
the,/c/en/the
throat,/c/en/throat/v
throat,/c/en/throat/n/gullet
throat,/c/en/throat//pharynx
throat,/c/en/throat/n
throat,/c/en/throat/n/an_opening_in_the_vamp_of_a_shoe_at_the_instep
throat,/c/en/throat
throat,/c/en/throat/n/the_passage_to_the_stomach_and_lungs
throat,/c/en/throat/n/a_passage_resembling_a_throat_in_shape_or_function
throat,/c/en/throat/n/the_part_of_an_animal's_body_that_corresponds_to_a_person's_throat
thug,/c/en/thug
thug,/c/en/thug/n
tiersen,/c/en/tiersen
to,/c/cs/to
to,/c/en/to
to,/c/en/to/r/toward_a_closed_touching_or_engaging_position
tokyo,/c/en/tokyo/n/the_capital_and_largest_city_of_japan
tokyo,/c/en/tokyo/n/novel
tokyo,/c/en/tokyo/n
tokyo,/c/en/tokyo
town,/c/en/town/n/an_urban_area_with_a_fixed_boundary_that_is_smaller_than_a_city
town,/c/en/town
track,/c/en/track/v/observe_or_plot_the_moving_path_of_something
track,/c/en/track//music_track
track,/c/en/track//footprint
track,/c/en/track/n/a_pair_of_parallel_rails_providing_a_runway_for_wheels
track,/c/en/track/v/carry_on_the_feet_and_deposit
track,/c/en/track//race_track
track,/c/en/track/n/one_of_the_circular_magnetic_paths_on_a_magnetic_disk_that_serve_as_a_guide_for_writing_and_reading_data
track,/c/en/track/n/any_road_or_path_affording_passage_especially_a_rough_one
track,/c/en/track/n/the_act_of_participating_in_an_athletic_competition_involving_running_on_a_track
track,/c/en/track/n/a_bar_or_pair_of_parallel_bars_of_rolled_steel_making_the_railway_along_which_railroad_cars_or_other_vehicles_can_roll
track,/c/en/track/a/having_tracks
track,/c/en/track/n/an_endless_metal_belt_on_which_tracked_vehicles_move_over_the_ground
track,/c/en/track/n/a_groove_on_a_phonograph_recording
track,/c/en/track
track,/c/en/track/n
track,/c/en/track/v/make_tracks_upon
track,/c/en/track//trail
track,/c/en/track//railway
traditional,/c/en/traditional
traditional,/c/en/traditional/a/consisting_of_or_derived_from_tradition
traditional,/c/en/traditional/a/pertaining_to_time_honored_orthodox_doctrines
traditional,/c/en/traditional/a/observant_of_tradition
traditional,/c/en/traditional/a
traditional,/c/en/traditional/a/of_or_pertaining_to_tradition
trance,/c/it/trance/n
trance,/c/it/trance
trance,/c/pl/trance
trance,/c/de/trance
trance,/c/pt/trance
trance,/c/nl/trance
trance,/c/en/trance/n/state_of_low_response_to_stimulus_and_diminished_narrow_attention
trance,/c/en/trance/n/comics
trance,/c/de/trance/n
trance,/c/en/trance/n
trance,/c/en/trance/n/such_a_state_induced_by_hypnosis
trance,/c/en/trance/n/a_genre_of_electronic_dance_music
trance,/c/fr/trance/n
trance,/c/pl/trance/n
trance,/c/en/trance/n/dazed_or_unconscious_condition
trance,/c/en/trance/v
trance,/c/en/trance/a
trance,/c/en/trance/n/the_twilight_zone
trance,/c/fr/trance
trance,/c/en/trance/n/a_state_of_mind_in_which_consciousness_is_fragile_and_voluntary_action_is_poor_or_missing
trance,/c/en/trance
transition,/c/en/transition/n/process_of_change_from_one_form_state_style_or_place_to_another
transition,/c/en/transition/n
transition,/c/en/transition/v
transition,/c/en/transition
transition,/c/en/transition/n/a_change_from_one_place_or_state_or_subject_or_stage_to_another
transition,/c/en/transition/n/a_passage_that_connects_a_topic_to_one_that_follows
transition,/c/en/transition/n/the_west_wing
transition,/c/en/transition/n/ep
transition,/c/en/transition/v/cause_to_convert_or_undergo_a_transition
transition,/c/en/transition/v/make_or_undergo_a_transition
transition,/c/en/transition/n/a_musical_passage_moving_from_one_key_to_another
translation,/c/en/translation
translation,/c/en/translation/n/a_uniform_movement_without_rotation
translation,/c/en/translation/n/the_act_of_uniform_movement
translation,/c/en/translation/n/a_written_communication_in_a_second_language_having_the_same_meaning_as_the_written_communication_in_a_first_language
translation,/c/en/translation/n/a_transformation_in_which_the_origin_of_the_coordinate_system_is_moved_to_another_position_but_the_direction_of_each_axis_remains_the_same
translation,/c/en/translation/n/rewording_something_in_less_technical_terminology
translation,/c/en/translation/n
translation,/c/en/translation/n/the_process_whereby_genetic_information_coded_in_messenger_rna_directs_the_formation_of_a_specific_protein_at_a_ribosome_in_the_cytoplasm
trap,/c/en/trap/n/csi_ny
trap,/c/en/trap/n
trap,/c/fi/trap/n
trap,/c/en/trap/n/covering_over_a_hole_or_opening_a_trapdoor
trap,/c/en/trap/n/album
trap,/c/en/trap/n/something_that_catches_you_unawares
trap,/c/en/trap/v/hold_or_catch_as_if_in_a_trap
trap,/c/en/trap/n/informal_terms_for_the_mouth
trap,/c/en/trap/n/a_device_to_hurl_clay_pigeons_into_the_air_for_trapshooters
trap,/c/en/trap/n/a_light_two_wheeled_carriage
trap,/c/en/trap/n/novel
trap,/c/en/trap/v/place_in_a_confining_or_embarrassing_position
trap,/c/en/trap
trap,/c/en/trap/n/drain_consisting_of_a_u_shaped_section_of_drainpipe_that_holds_liquid_and_so_prevents_a_return_flow_of_sewer_gas
trap,/c/en/trap/n/a_device_in_which_something_can_be_caught_and_penned
